X,Y,Z,Rx,Ry,Rz,time(s),time(ms)
670.771,-8.545,112.269,-173.1568,9.8966,8.9356,34.37148218,34371.48218
671.212,-8.562,111.978,-173.1424,9.8711,8.951,34.42151345,34421.51345
671.653,-8.58,111.688,-173.128,9.8456,8.9664,34.47154472,34471.54472
672.094,-8.597,111.398,-173.1136,9.8202,8.9817,34.52157598,34521.57598
672.535,-8.615,111.108,-173.0992,9.7947,8.9971,34.57160725,34571.60725
672.976,-8.632,110.817,-173.0848,9.7692,9.0125,34.62163852,34621.63852
673.417,-8.65,110.527,-173.0705,9.7438,9.0278,34.67166979,34671.66979
673.858,-8.667,110.237,-173.0561,9.7183,9.0432,34.72170106,34721.70106
674.299,-8.684,109.946,-173.0418,9.6928,9.0586,34.77173233,34771.73233
674.74,-8.702,109.656,-173.0274,9.6673,9.0739,34.8217636,34821.7636
675.181,-8.719,109.366,-173.0131,9.6418,9.0892,34.87179487,34871.79487
675.621,-8.737,109.075,-172.9988,9.6163,9.1045,34.92182614,34921.82614
676.062,-8.754,108.785,-172.9844,9.5908,9.1199,34.97185741,34971.85741
676.503,-8.772,108.495,-172.9701,9.5653,9.1352,35.02188868,35021.88868
676.944,-8.789,108.205,-172.9558,9.5398,9.1505,35.07191995,35071.91995
677.385,-8.806,107.914,-172.9415,9.5143,9.1658,35.12195122,35121.95122
677.826,-8.824,107.624,-172.9272,9.4888,9.1811,35.17198249,35171.98249
678.267,-8.841,107.334,-172.913,9.4633,9.1963,35.22201376,35222.01376
678.708,-8.859,107.043,-172.8987,9.4377,9.2116,35.27204503,35272.04503
679.149,-8.876,106.753,-172.8844,9.4122,9.2269,35.3220763,35322.0763
679.59,-8.894,106.463,-172.8702,9.3867,9.2421,35.37210757,35372.10757
680.031,-8.911,106.173,-172.8559,9.3611,9.2574,35.42213884,35422.13884
680.472,-8.929,105.882,-172.8417,9.3356,9.2726,35.47217011,35472.17011
680.913,-8.946,105.592,-172.8274,9.3101,9.2878,35.52220138,35522.20138
681.353,-8.963,105.302,-172.8132,9.2845,9.3031,35.57223265,35572.23265
681.794,-8.981,105.011,-172.799,9.259,9.3183,35.62226391,35622.26391
682.235,-8.998,104.721,-172.7848,9.2334,9.3335,35.67229518,35672.29518
682.676,-9.016,104.431,-172.7706,9.2079,9.3487,35.72232645,35722.32645
683.117,-9.033,104.14,-172.7564,9.1823,9.3639,35.77235772,35772.35772
683.558,-9.051,103.85,-172.7422,9.1567,9.3791,35.82238899,35822.38899
683.999,-9.068,103.56,-172.728,9.1312,9.3943,35.87242026,35872.42026
684.44,-9.085,103.27,-172.7139,9.1056,9.4094,35.92245153,35922.45153
684.881,-9.103,102.979,-172.6997,9.08,9.4246,35.9724828,35972.4828
685.322,-9.12,102.689,-172.6855,9.0544,9.4398,36.02251407,36022.51407
685.763,-9.138,102.399,-172.6714,9.0289,9.4549,36.07254534,36072.54534
686.204,-9.155,102.108,-172.6573,9.0033,9.4701,36.12257661,36122.57661
686.645,-9.173,101.818,-172.6431,8.9777,9.4852,36.17260788,36172.60788
687.085,-9.19,101.528,-172.629,8.9521,9.5003,36.22263915,36222.63915
687.526,-9.208,101.238,-172.6149,8.9265,9.5155,36.27267042,36272.67042
687.967,-9.225,100.947,-172.6008,8.9009,9.5306,36.32270169,36322.70169
688.408,-9.242,100.657,-172.5867,8.8753,9.5457,36.37273296,36372.73296
688.849,-9.26,100.367,-172.5726,8.8497,9.5608,36.42276423,36422.76423
689.29,-9.277,100.076,-172.5585,8.8241,9.5759,36.4727955,36472.7955
689.731,-9.295,99.786,-172.5444,8.7985,9.5909,36.52282677,36522.82677
690.172,-9.312,99.496,-172.5304,8.7728,9.606,36.57285804,36572.85804
690.613,-9.33,99.205,-172.5163,8.7472,9.6211,36.62288931,36622.88931
691.054,-9.347,98.915,-172.5023,8.7216,9.6362,36.67292058,36672.92058
691.495,-9.364,98.625,-172.4882,8.696,9.6512,36.72295184,36722.95184
691.936,-9.382,98.335,-172.4742,8.6703,9.6663,36.77298311,36772.98311
692.377,-9.399,98.044,-172.4601,8.6447,9.6813,36.82301438,36823.01438
692.817,-9.417,97.754,-172.4461,8.619,9.6963,36.87304565,36873.04565
693.258,-9.434,97.464,-172.4321,8.5934,9.7113,36.92307692,36923.07692
693.699,-9.452,97.173,-172.4181,8.5677,9.7264,36.97310819,36973.10819
694.14,-9.469,96.883,-172.4041,8.5421,9.7414,37.02313946,37023.13946
694.581,-9.486,96.593,-172.3901,8.5164,9.7564,37.07317073,37073.17073
695.022,-9.504,96.302,-172.3761,8.4908,9.7714,37.123202,37123.202
695.463,-9.521,96.012,-172.3622,8.4651,9.7864,37.17323327,37173.23327
695.904,-9.539,95.722,-172.3482,8.4395,9.8013,37.22326454,37223.26454
696.345,-9.556,95.432,-172.3342,8.4138,9.8163,37.27329581,37273.29581
696.786,-9.574,95.141,-172.3203,8.3881,9.8313,37.32332708,37323.32708
697.227,-9.591,94.851,-172.3063,8.3624,9.8462,37.37335835,37373.35835
697.668,-9.609,94.561,-172.2924,8.3367,9.8612,37.42338962,37423.38962
698.108,-9.626,94.27,-172.2785,8.3111,9.8761,37.47342089,37473.42089
698.549,-9.643,93.98,-172.2646,8.2854,9.8911,37.52345216,37523.45216
698.99,-9.661,93.69,-172.2506,8.2597,9.906,37.57348343,37573.48343
699.431,-9.678,93.4,-172.2367,8.234,9.9209,37.6235147,37623.5147
699.872,-9.696,93.109,-172.2228,8.2083,9.9358,37.67354597,37673.54597
700.313,-9.713,92.819,-172.2089,8.1826,9.9507,37.72357724,37723.57724
700.754,-9.731,92.529,-172.1951,8.1569,9.9657,37.77360851,37773.60851
701.195,-9.748,92.238,-172.1812,8.1312,9.9805,37.82363977,37823.63977
701.636,-9.765,91.948,-172.1673,8.1055,9.9954,37.87367104,37873.67104
702.077,-9.783,91.658,-172.1535,8.0797,10.0103,37.92370231,37923.70231
702.518,-9.8,91.367,-172.1396,8.054,10.0252,37.97373358,37973.73358
702.959,-9.818,91.077,-172.1258,8.0283,10.04,38.02376485,38023.76485
703.4,-9.835,90.787,-172.1119,8.0026,10.0549,38.07379612,38073.79612
703.84,-9.853,90.497,-172.0981,7.9768,10.0698,38.12382739,38123.82739
704.281,-9.87,90.206,-172.0843,7.9511,10.0846,38.17385866,38173.85866
704.722,-9.888,89.916,-172.0705,7.9254,10.0994,38.22388993,38223.88993
705.163,-9.905,89.626,-172.0567,7.8996,10.1143,38.2739212,38273.9212
705.604,-9.922,89.335,-172.0429,7.8739,10.1291,38.32395247,38323.95247
706.045,-9.94,89.045,-172.0291,7.8481,10.1439,38.37398374,38373.98374
706.486,-9.957,88.755,-172.0153,7.8224,10.1587,38.42401501,38424.01501
706.927,-9.975,88.465,-172.0015,7.7966,10.1735,38.47404628,38474.04628
707.368,-9.992,88.174,-171.9877,7.7709,10.1883,38.52407755,38524.07755
707.809,-10.01,87.884,-171.974,7.7451,10.2031,38.57410882,38574.10882
708.25,-10.027,87.594,-171.9602,7.7193,10.2179,38.62414009,38624.14009
708.691,-10.044,87.303,-171.9465,7.6936,10.2326,38.67417136,38674.17136
709.132,-10.062,87.013,-171.9327,7.6678,10.2474,38.72420263,38724.20263
709.572,-10.079,86.723,-171.919,7.642,10.2621,38.7742339,38774.2339
710.013,-10.097,86.432,-171.9053,7.6162,10.2769,38.82426517,38824.26517
710.454,-10.114,86.142,-171.8916,7.5905,10.2916,38.87429644,38874.29644
710.895,-10.132,85.852,-171.8779,7.5647,10.3064,38.9243277,38924.3277
711.336,-10.149,85.562,-171.8642,7.5389,10.3211,38.97435897,38974.35897
711.777,-10.166,85.271,-171.8505,7.5131,10.3358,39.02439024,39024.39024
712.218,-10.184,84.981,-171.8368,7.4873,10.3505,39.07442151,39074.42151
712.659,-10.201,84.691,-171.8231,7.4615,10.3652,39.12445278,39124.45278
713.1,-10.219,84.4,-171.8094,7.4357,10.3799,39.17448405,39174.48405
713.541,-10.236,84.11,-171.7958,7.4099,10.3946,39.22451532,39224.51532
713.982,-10.254,83.82,-171.7821,7.3841,10.4093,39.27454659,39274.54659
714.423,-10.271,83.529,-171.7685,7.3582,10.424,39.32457786,39324.57786
714.863,-10.289,83.239,-171.7548,7.3324,10.4387,39.37460913,39374.60913
715.304,-10.306,82.949,-171.7412,7.3066,10.4533,39.4246404,39424.6404
715.745,-10.323,82.659,-171.7276,7.2808,10.468,39.47467167,39474.67167
716.186,-10.341,82.368,-171.7139,7.2549,10.4827,39.52470294,39524.70294
716.627,-10.358,82.078,-171.7003,7.2291,10.4973,39.57473421,39574.73421
717.068,-10.376,81.788,-171.6867,7.2033,10.5119,39.62476548,39624.76548
717.509,-10.393,81.497,-171.6731,7.1774,10.5266,39.67479675,39674.79675
717.95,-10.411,81.207,-171.6595,7.1516,10.5412,39.72482802,39724.82802
718.391,-10.428,80.917,-171.646,7.1257,10.5558,39.77485929,39774.85929
718.832,-10.445,80.627,-171.6324,7.0999,10.5704,39.82489056,39824.89056
719.273,-10.463,80.336,-171.6188,7.074,10.585,39.87492183,39874.92183
719.714,-10.48,80.046,-171.6053,7.0482,10.5996,39.9249531,39924.9531
720.155,-10.498,79.756,-171.5917,7.0223,10.6142,39.97498437,39974.98437
720.595,-10.515,79.465,-171.5782,6.9965,10.6288,40.02501563,40025.01563
721.036,-10.533,79.175,-171.5646,6.9706,10.6433,40.0750469,40075.0469
721.477,-10.55,78.885,-171.5511,6.9447,10.6579,40.12507817,40125.07817
721.918,-10.568,78.594,-171.5376,6.9189,10.6725,40.17510944,40175.10944
722.359,-10.585,78.304,-171.5241,6.893,10.687,40.22514071,40225.14071
722.8,-10.602,78.014,-171.5106,6.8671,10.7016,40.27517198,40275.17198
723.241,-10.62,77.724,-171.4971,6.8412,10.7161,40.32520325,40325.20325
723.682,-10.637,77.433,-171.4836,6.8153,10.7306,40.37523452,40375.23452
724.123,-10.655,77.143,-171.4701,6.7894,10.7452,40.42526579,40425.26579
724.564,-10.672,76.853,-171.4566,6.7635,10.7597,40.47529706,40475.29706
725.005,-10.69,76.562,-171.4431,6.7376,10.7742,40.52532833,40525.32833
725.446,-10.707,76.272,-171.4297,6.7117,10.7887,40.5753596,40575.3596
725.887,-10.724,75.982,-171.4162,6.6858,10.8032,40.62539087,40625.39087
726.327,-10.742,75.692,-171.4028,6.6599,10.8177,40.67542214,40675.42214
726.768,-10.759,75.401,-171.3893,6.634,10.8322,40.72545341,40725.45341
727.209,-10.777,75.111,-171.3759,6.6081,10.8467,40.77548468,40775.48468
727.65,-10.794,74.821,-171.3625,6.5822,10.8611,40.82551595,40825.51595
728.091,-10.812,74.53,-171.349,6.5563,10.8756,40.87554722,40875.54722
728.532,-10.829,74.24,-171.3356,6.5303,10.89,40.92557849,40925.57849
728.973,-10.847,73.95,-171.3222,6.5044,10.9045,40.97560976,40975.60976
729.414,-10.864,73.659,-171.3088,6.4785,10.9189,41.02564103,41025.64103
729.855,-10.881,73.369,-171.2954,6.4525,10.9334,41.0756723,41075.6723
730.296,-10.899,73.079,-171.282,6.4266,10.9478,41.12570356,41125.70356
730.737,-10.916,72.789,-171.2687,6.4007,10.9622,41.17573483,41175.73483
731.178,-10.934,72.498,-171.2553,6.3747,10.9766,41.2257661,41225.7661
731.618,-10.951,72.208,-171.2419,6.3488,10.991,41.27579737,41275.79737
732.059,-10.969,71.918,-171.2286,6.3228,11.0054,41.32582864,41325.82864
732.5,-10.986,71.627,-171.2152,6.2969,11.0198,41.37585991,41375.85991
732.941,-11.003,71.337,-171.2019,6.2709,11.0342,41.42589118,41425.89118
733.382,-11.021,71.047,-171.1886,6.245,11.0486,41.47592245,41475.92245
733.823,-11.038,70.756,-171.1752,6.219,11.063,41.52595372,41525.95372
734.264,-11.056,70.466,-171.1619,6.193,11.0774,41.57598499,41575.98499
734.705,-11.073,70.176,-171.1486,6.167,11.0917,41.62601626,41626.01626
735.146,-11.091,69.886,-171.1353,6.1411,11.1061,41.67604753,41676.04753
735.587,-11.108,69.595,-171.122,6.1151,11.1204,41.7260788,41726.0788
736.028,-11.125,69.305,-171.1087,6.0891,11.1348,41.77611007,41776.11007
736.469,-11.143,69.015,-171.0954,6.0631,11.1491,41.82614134,41826.14134
736.91,-11.16,68.724,-171.0822,6.0371,11.1634,41.87617261,41876.17261
737.35,-11.178,68.434,-171.0689,6.0112,11.1777,41.92620388,41926.20388
737.791,-11.195,68.144,-171.0556,5.9852,11.192,41.97623515,41976.23515
738.232,-11.213,67.854,-171.0424,5.9592,11.2064,42.02626642,42026.26642
738.673,-11.23,67.563,-171.0291,5.9332,11.2207,42.07629769,42076.29769
739.114,-11.248,67.273,-171.0159,5.9072,11.2349,42.12632896,42126.32896
739.555,-11.265,66.983,-171.0027,5.8811,11.2492,42.17636023,42176.36023
739.996,-11.282,66.692,-170.9894,5.8551,11.2635,42.22639149,42226.39149
740.437,-11.3,66.402,-170.9762,5.8291,11.2778,42.27642276,42276.42276
740.878,-11.317,66.112,-170.963,5.8031,11.2921,42.32645403,42326.45403
741.319,-11.335,65.821,-170.9498,5.7771,11.3063,42.3764853,42376.4853
741.76,-11.352,65.531,-170.9366,5.7511,11.3206,42.42651657,42426.51657
742.201,-11.37,65.241,-170.9234,5.725,11.3348,42.47654784,42476.54784
742.642,-11.387,64.951,-170.9102,5.699,11.3491,42.52657911,42526.57911
743.082,-11.404,64.66,-170.8971,5.673,11.3633,42.57661038,42576.61038
743.523,-11.422,64.37,-170.8839,5.6469,11.3775,42.62664165,42626.64165
743.964,-11.439,64.08,-170.8707,5.6209,11.3917,42.67667292,42676.67292
744.405,-11.457,63.789,-170.8576,5.5948,11.4059,42.72670419,42726.70419
744.846,-11.474,63.499,-170.8444,5.5688,11.4202,42.77673546,42776.73546
745.287,-11.492,63.209,-170.8313,5.5428,11.4344,42.82676673,42826.76673
745.728,-11.509,62.919,-170.8182,5.5167,11.4485,42.876798,42876.798
746.169,-11.527,62.628,-170.805,5.4906,11.4627,42.92682927,42926.82927
746.61,-11.544,62.338,-170.7919,5.4646,11.4769,42.97686054,42976.86054
747.051,-11.561,62.048,-170.7788,5.4385,11.4911,43.02689181,43026.89181
747.492,-11.579,61.757,-170.7657,5.4125,11.5053,43.07692308,43076.92308
747.933,-11.596,61.467,-170.7526,5.3864,11.5194,43.12695435,43126.95435
748.373,-11.614,61.177,-170.7395,5.3603,11.5336,43.17698562,43176.98562
748.814,-11.631,60.886,-170.7264,5.3342,11.5477,43.22701689,43227.01689
749.255,-11.649,60.596,-170.7133,5.3082,11.5619,43.27704816,43277.04816
749.696,-11.666,60.306,-170.7003,5.2821,11.576,43.32707942,43327.07942
750.137,-11.683,60.016,-170.6872,5.256,11.5901,43.37711069,43377.11069
750.578,-11.701,59.725,-170.6742,5.2299,11.6042,43.42714196,43427.14196
751.019,-11.718,59.435,-170.6611,5.2038,11.6184,43.47717323,43477.17323
751.46,-11.736,59.145,-170.6481,5.1777,11.6325,43.5272045,43527.2045
751.901,-11.753,58.854,-170.635,5.1516,11.6466,43.57723577,43577.23577
752.342,-11.771,58.564,-170.622,5.1255,11.6607,43.62726704,43627.26704
752.783,-11.788,58.274,-170.609,5.0994,11.6747,43.67729831,43677.29831
753.224,-11.805,57.983,-170.596,5.0733,11.6888,43.72732958,43727.32958
753.665,-11.823,57.693,-170.583,5.0472,11.7029,43.77736085,43777.36085
754.105,-11.84,57.403,-170.57,5.0211,11.717,43.82739212,43827.39212
754.546,-11.858,57.113,-170.557,4.995,11.731,43.87742339,43877.42339
754.987,-11.875,56.822,-170.544,4.9688,11.7451,43.92745466,43927.45466
755.428,-11.893,56.532,-170.531,4.9427,11.7591,43.97748593,43977.48593
755.869,-11.91,56.242,-170.518,4.9166,11.7732,44.0275172,44027.5172
756.31,-11.928,55.951,-170.5051,4.8905,11.7872,44.07754847,44077.54847
756.751,-11.945,55.661,-170.4921,4.8643,11.8012,44.12757974,44127.57974
757.192,-11.962,55.371,-170.4792,4.8382,11.8153,44.17761101,44177.61101
757.633,-11.98,55.081,-170.4662,4.812,11.8293,44.22764228,44227.64228
758.074,-11.997,54.79,-170.4533,4.7859,11.8433,44.27767355,44277.67355
758.515,-12.015,54.5,-170.4404,4.7598,11.8573,44.32770482,44327.70482
758.956,-12.032,54.21,-170.4274,4.7336,11.8713,44.37773609,44377.73609
759.397,-12.05,53.919,-170.4145,4.7075,11.8853,44.42776735,44427.76735
759.837,-12.067,53.629,-170.4016,4.6813,11.8993,44.47779862,44477.79862
760.278,-12.084,53.339,-170.3887,4.6551,11.9133,44.52782989,44527.82989
760.719,-12.102,53.048,-170.3758,4.629,11.9272,44.57786116,44577.86116
761.16,-12.119,52.758,-170.3629,4.6028,11.9412,44.62789243,44627.89243
761.601,-12.137,52.468,-170.35,4.5766,11.9551,44.6779237,44677.9237
762.042,-12.154,52.178,-170.3372,4.5505,11.9691,44.72795497,44727.95497
762.483,-12.172,51.887,-170.3243,4.5243,11.983,44.77798624,44777.98624
762.924,-12.189,51.597,-170.3114,4.4981,11.997,44.82801751,44828.01751
763.365,-12.207,51.307,-170.2986,4.4719,12.0109,44.87804878,44878.04878
763.806,-12.224,51.016,-170.2857,4.4458,12.0248,44.92808005,44928.08005
764.247,-12.241,50.726,-170.2729,4.4196,12.0388,44.97811132,44978.11132
764.688,-12.259,50.436,-170.26,4.3934,12.0527,45.02814259,45028.14259
765.129,-12.276,50.146,-170.2472,4.3672,12.0666,45.07817386,45078.17386
765.569,-12.294,49.855,-170.2344,4.341,12.0805,45.12820513,45128.20513
766.01,-12.311,49.565,-170.2216,4.3148,12.0944,45.1782364,45178.2364
766.451,-12.329,49.275,-170.2088,4.2886,12.1083,45.22826767,45228.26767
766.892,-12.346,48.984,-170.196,4.2624,12.1222,45.27829894,45278.29894
767.333,-12.363,48.694,-170.1832,4.2362,12.136,45.32833021,45328.33021
767.774,-12.381,48.404,-170.1704,4.21,12.1499,45.37836148,45378.36148
768.215,-12.398,48.113,-170.1576,4.1838,12.1638,45.42839275,45428.39275
768.656,-12.416,47.823,-170.1448,4.1575,12.1776,45.47842402,45478.42402
769.097,-12.433,47.533,-170.1321,4.1313,12.1915,45.52845528,45528.45528
769.538,-12.451,47.243,-170.1193,4.1051,12.2053,45.57848655,45578.48655
769.979,-12.468,46.952,-170.1066,4.0789,12.2192,45.62851782,45628.51782
770.42,-12.486,46.662,-170.0938,4.0526,12.233,45.67854909,45678.54909
770.86,-12.503,46.372,-170.0811,4.0264,12.2468,45.72858036,45728.58036
771.301,-12.52,46.081,-170.0683,4.0002,12.2606,45.77861163,45778.61163
771.742,-12.538,45.791,-170.0556,3.9739,12.2744,45.8286429,45828.6429
772.183,-12.555,45.501,-170.0429,3.9477,12.2882,45.87867417,45878.67417
772.624,-12.573,45.21,-170.0302,3.9214,12.302,45.92870544,45928.70544
773.065,-12.59,44.92,-170.0175,3.8952,12.3158,45.97873671,45978.73671
773.506,-12.608,44.63,-170.0048,3.8689,12.3296,46.02876798,46028.76798
773.947,-12.625,44.34,-169.9921,3.8427,12.3434,46.07879925,46078.79925
774.388,-12.642,44.049,-169.9794,3.8164,12.3572,46.12883052,46128.83052
774.829,-12.66,43.759,-169.9667,3.7902,12.371,46.17886179,46178.86179
775.27,-12.677,43.469,-169.9541,3.7639,12.3847,46.22889306,46228.89306
775.711,-12.695,43.178,-169.9414,3.7376,12.3985,46.27892433,46278.92433
776.152,-12.712,42.888,-169.9287,3.7114,12.4122,46.3289556,46328.9556
776.592,-12.73,42.598,-169.9161,3.6851,12.426,46.37898687,46378.98687
777.033,-12.747,42.308,-169.9034,3.6588,12.4397,46.42901814,46429.01814
777.474,-12.764,42.017,-169.8908,3.6325,12.4534,46.47904941,46479.04941
777.915,-12.782,41.727,-169.8782,3.6063,12.4672,46.52908068,46529.08068
778.356,-12.799,41.437,-169.8655,3.58,12.4809,46.57911194,46579.11194
778.797,-12.817,41.146,-169.8529,3.5537,12.4946,46.62914321,46629.14321
779.238,-12.834,40.856,-169.8403,3.5274,12.5083,46.67917448,46679.17448
779.679,-12.852,40.566,-169.8277,3.5011,12.522,46.72920575,46729.20575
780.12,-12.869,40.275,-169.8151,3.4748,12.5357,46.77923702,46779.23702
780.561,-12.887,39.985,-169.8025,3.4485,12.5494,46.82926829,46829.26829
781.002,-12.904,39.695,-169.7899,3.4222,12.5631,46.87929956,46879.29956
781.443,-12.921,39.405,-169.7774,3.3959,12.5767,46.92933083,46929.33083
781.884,-12.939,39.114,-169.7648,3.3696,12.5904,46.9793621,46979.3621
782.324,-12.956,38.824,-169.7522,3.3433,12.6041,47.02939337,47029.39337
782.765,-12.974,38.534,-169.7397,3.317,12.6177,47.07942464,47079.42464
783.206,-12.991,38.243,-169.7271,3.2907,12.6314,47.12945591,47129.45591
783.647,-13.009,37.953,-169.7146,3.2643,12.645,47.17948718,47179.48718
784.088,-13.026,37.663,-169.702,3.238,12.6587,47.22951845,47229.51845
784.529,-13.043,37.373,-169.6895,3.2117,12.6723,47.27954972,47279.54972
784.97,-13.061,37.082,-169.677,3.1853,12.6859,47.32958099,47329.58099
785.411,-13.078,36.792,-169.6644,3.159,12.6996,47.37961226,47379.61226
785.852,-13.096,36.502,-169.6519,3.1327,12.7132,47.42964353,47429.64353
786.293,-13.113,36.211,-169.6394,3.1063,12.7268,47.4796748,47479.6748
786.734,-13.131,35.921,-169.6269,3.08,12.7404,47.52970607,47529.70607
787.175,-13.148,35.631,-169.6144,3.0537,12.754,47.57973734,47579.73734
787.615,-13.166,35.34,-169.602,3.0273,12.7676,47.62976861,47629.76861
788.056,-13.183,35.05,-169.5895,3.001,12.7811,47.67979987,47679.79987
788.497,-13.2,34.76,-169.577,2.9746,12.7947,47.72983114,47729.83114
788.938,-13.218,34.47,-169.5645,2.9482,12.8083,47.77986241,47779.86241
789.379,-13.235,34.179,-169.5521,2.9219,12.8219,47.82989368,47829.89368
789.82,-13.253,33.889,-169.5396,2.8955,12.8354,47.87992495,47879.92495
790.261,-13.27,33.599,-169.5272,2.8692,12.849,47.92995622,47929.95622
790.702,-13.288,33.308,-169.5147,2.8428,12.8625,47.97998749,47979.98749
791.143,-13.305,33.018,-169.5023,2.8164,12.8761,48.03001876,48030.01876
791.584,-13.322,32.728,-169.4899,2.7901,12.8896,48.08005003,48080.05003
792.025,-13.34,32.437,-169.4774,2.7637,12.9031,48.1300813,48130.0813
792.466,-13.357,32.147,-169.465,2.7373,12.9167,48.18011257,48180.11257
792.907,-13.375,31.857,-169.4526,2.7109,12.9302,48.23014384,48230.14384
793.347,-13.392,31.567,-169.4402,2.6845,12.9437,48.28017511,48280.17511
793.788,-13.41,31.276,-169.4278,2.6581,12.9572,48.33020638,48330.20638
794.229,-13.427,30.986,-169.4154,2.6317,12.9707,48.38023765,48380.23765
794.67,-13.445,30.696,-169.4031,2.6054,12.9842,48.43026892,48430.26892
795.111,-13.462,30.405,-169.3907,2.579,12.9977,48.48030019,48480.30019
795.552,-13.479,30.115,-169.3783,2.5526,13.0112,48.53033146,48530.33146
795.993,-13.497,29.825,-169.366,2.5262,13.0246,48.58036273,48580.36273
796.434,-13.514,29.535,-169.3536,2.4997,13.0381,48.630394,48630.394
796.875,-13.532,29.244,-169.3412,2.4733,13.0516,48.68042527,48680.42527
797.316,-13.549,28.954,-169.3289,2.4469,13.065,48.73045654,48730.45654
797.757,-13.567,28.664,-169.3166,2.4205,13.0785,48.7804878,48780.4878
798.198,-13.584,28.373,-169.3042,2.3941,13.0919,48.83051907,48830.51907
798.639,-13.601,28.083,-169.2919,2.3677,13.1054,48.88055034,48880.55034
799.079,-13.619,27.793,-169.2796,2.3412,13.1188,48.93058161,48930.58161
799.52,-13.636,27.502,-169.2673,2.3148,13.1322,48.98061288,48980.61288
799.961,-13.654,27.212,-169.255,2.2884,13.1456,49.03064415,49030.64415
800.402,-13.671,26.922,-169.2427,2.262,13.1591,49.08067542,49080.67542
800.843,-13.689,26.632,-169.2304,2.2355,13.1725,49.13070669,49130.70669
801.284,-13.706,26.341,-169.2181,2.2091,13.1859,49.18073796,49180.73796
801.725,-13.723,26.051,-169.2058,2.1826,13.1993,49.23076923,49230.76923
802.166,-13.741,25.761,-169.1936,2.1562,13.2127,49.2808005,49280.8005
802.607,-13.758,25.47,-169.1813,2.1298,13.2261,49.33083177,49330.83177
803.048,-13.776,25.18,-169.169,2.1033,13.2394,49.38086304,49380.86304
803.489,-13.793,24.89,-169.1568,2.0769,13.2528,49.43089431,49430.89431
803.93,-13.811,24.6,-169.1445,2.0504,13.2662,49.48092558,49480.92558
804.37,-13.828,24.309,-169.1323,2.0239,13.2795,49.53095685,49530.95685
804.811,-13.846,24.019,-169.1201,1.9975,13.2929,49.58098812,49580.98812
805.252,-13.863,23.729,-169.1078,1.971,13.3062,49.63101939,49631.01939
805.693,-13.88,23.438,-169.0956,1.9446,13.3196,49.68105066,49681.05066
806.134,-13.898,23.148,-169.0834,1.9181,13.3329,49.73108193,49731.08193
806.575,-13.915,22.858,-169.0712,1.8916,13.3463,49.7811132,49781.1132
807.016,-13.933,22.567,-169.059,1.8651,13.3596,49.83114447,49831.14447
807.457,-13.95,22.277,-169.0468,1.8387,13.3729,49.88117573,49881.17573
807.898,-13.968,21.987,-169.0346,1.8122,13.3862,49.931207,49931.207
808.339,-13.985,21.697,-169.0224,1.7857,13.3995,49.98123827,49981.23827
808.78,-14.002,21.406,-169.0102,1.7592,13.4128,50.03126954,50031.26954
809.221,-14.02,21.116,-168.9981,1.7327,13.4261,50.08130081,50081.30081
809.662,-14.037,20.826,-168.9859,1.7062,13.4394,50.13133208,50131.33208
810.102,-14.055,20.535,-168.9737,1.6797,13.4527,50.18136335,50181.36335
810.543,-14.072,20.245,-168.9616,1.6532,13.466,50.23139462,50231.39462
810.984,-14.09,19.955,-168.9494,1.6267,13.4793,50.28142589,50281.42589
811.425,-14.107,19.664,-168.9373,1.6002,13.4926,50.33145716,50331.45716
811.866,-14.125,19.374,-168.9252,1.5737,13.5058,50.38148843,50381.48843
812.307,-14.142,19.084,-168.9131,1.5472,13.5191,50.4315197,50431.5197
812.748,-14.159,18.794,-168.9009,1.5207,13.5323,50.48155097,50481.55097
813.189,-14.177,18.503,-168.8888,1.4942,13.5456,50.53158224,50531.58224
813.63,-14.194,18.213,-168.8767,1.4677,13.5588,50.58161351,50581.61351
814.071,-14.212,17.923,-168.8646,1.4412,13.5721,50.63164478,50631.64478
814.512,-14.229,17.632,-168.8525,1.4146,13.5853,50.68167605,50681.67605
814.953,-14.247,17.342,-168.8404,1.3881,13.5985,50.73170732,50731.70732
815.394,-14.264,17.052,-168.8283,1.3616,13.6117,50.78173859,50781.73859
815.834,-14.281,16.762,-168.8163,1.335,13.6249,50.83176986,50831.76986
816.275,-14.299,16.471,-168.8042,1.3085,13.6381,50.88180113,50881.80113
816.716,-14.316,16.181,-168.7921,1.282,13.6513,50.9318324,50931.8324
817.157,-14.334,15.891,-168.7801,1.2554,13.6645,50.98186366,50981.86366
817.598,-14.351,15.6,-168.768,1.2289,13.6777,51.03189493,51031.89493
818.039,-14.369,15.31,-168.756,1.2023,13.6909,51.0819262,51081.9262
818.48,-14.386,15.02,-168.7439,1.1758,13.7041,51.13195747,51131.95747
818.921,-14.403,14.729,-168.7319,1.1492,13.7173,51.18198874,51181.98874
819.362,-14.421,14.439,-168.7199,1.1227,13.7304,51.23202001,51232.02001
819.803,-14.438,14.149,-168.7079,1.0961,13.7436,51.28205128,51282.05128
820.244,-14.456,13.859,-168.6958,1.0696,13.7567,51.33208255,51332.08255
820.685,-14.473,13.568,-168.6838,1.043,13.7699,51.38211382,51382.11382
821.125,-14.491,13.278,-168.6718,1.0165,13.783,51.43214509,51432.14509
821.566,-14.508,12.988,-168.6598,0.9899,13.7962,51.48217636,51482.17636
