I0,Prv_I0,Write permission,PrvUpdataTime,SysTime,WriteTrjSysTime,WriteTrjCostTime,WriteInterval
8.0,7.0,0.0,122.0,7783.8,0.0,0.0,0.0
8.0,8.0,0.0,152.0,7813.6,0.0,0.0,0.0
9.0,8.0,0.0,186.0,7848.0,0.0,0.0,0.0
10.0,9.0,0.0,216.0,7878.2,0.0,0.0,0.0
10.0,10.0,0.0,247.0,7909.0,0.0,0.0,0.0
11.0,10.0,1.0,280.0,7942.1,7942.1,145.0,1.0
14.0,11.0,0.0,0.0,8092.9,0.0,0.0,0.0
15.0,14.0,0.0,33.0,8126.0,0.0,0.0,0.0
16.0,15.0,0.0,61.0,8154.1,0.0,0.0,0.0
16.0,16.0,0.0,91.0,8184.2,0.0,0.0,0.0
17.0,16.0,0.0,120.0,8213.8,0.0,0.0,0.0
18.0,17.0,0.0,151.0,8244.3,0.0,0.0,0.0
18.0,18.0,0.0,181.0,8274.2,0.0,0.0,0.0
19.0,18.0,0.0,212.0,8305.0,0.0,0.0,0.0
19.0,19.0,0.0,240.0,8333.6,0.0,0.0,0.0
2.0,19.0,1.0,270.0,8363.2,8363.2,135.0,2.0
5.0,2.0,0.0,0.0,8509.1,0.0,0.0,0.0
6.0,5.0,0.0,34.0,8543.5,0.0,0.0,0.0
6.0,6.0,0.0,63.0,8573.0,0.0,0.0,0.0
7.0,6.0,0.0,93.0,8602.9,0.0,0.0,0.0
8.0,7.0,0.0,128.0,8637.6,0.0,0.0,0.0
8.0,8.0,0.0,154.0,8662.5,0.0,0.0,0.0
9.0,8.0,0.0,183.0,8692.9,0.0,0.0,0.0
10.0,9.0,0.0,217.0,8726.7,0.0,0.0,0.0
10.0,10.0,0.0,248.0,8757.8,0.0,0.0,0.0
11.0,10.0,1.0,278.0,8788.0,8788.0,136.0,1.0
14.0,11.0,0.0,0.0,8933.3,0.0,0.0,0.0
15.0,14.0,0.0,34.0,8968.1,0.0,0.0,0.0
16.0,15.0,0.0,60.0,8993.8,0.0,0.0,0.0
16.0,16.0,0.0,93.0,9027.1,0.0,0.0,0.0
17.0,16.0,0.0,125.0,9058.4,0.0,0.0,0.0
18.0,17.0,0.0,154.0,9087.3,0.0,0.0,0.0
18.0,18.0,0.0,183.0,9117.0,0.0,0.0,0.0
19.0,18.0,0.0,215.0,9148.4,0.0,0.0,0.0
19.0,19.0,0.0,244.0,9177.8,0.0,0.0,0.0
2.0,19.0,1.0,274.0,9207.7,9207.7,148.0,2.0
5.0,2.0,0.0,0.0,9365.9,0.0,0.0,0.0
6.0,5.0,0.0,24.0,9390.1,0.0,0.0,0.0
7.0,6.0,0.0,54.0,9420.0,0.0,0.0,0.0
7.0,7.0,0.0,84.0,9450.1,0.0,0.0,0.0
8.0,7.0,0.0,118.0,9484.2,0.0,0.0,0.0
9.0,8.0,0.0,147.0,9513.1,0.0,0.0,0.0
9.0,9.0,0.0,176.0,9542.0,0.0,0.0,0.0
10.0,9.0,0.0,211.0,9577.7,0.0,0.0,0.0
11.0,10.0,1.0,241.0,9607.3,9607.3,152.0,1.0
14.0,11.0,0.0,0.0,9769.7,0.0,0.0,0.0
15.0,14.0,0.0,30.0,9799.8,0.0,0.0,0.0
15.0,15.0,0.0,60.0,9829.9,0.0,0.0,0.0
16.0,15.0,0.0,89.0,9859.5,0.0,0.0,0.0
17.0,16.0,0.0,119.0,9889.7,0.0,0.0,0.0
17.0,17.0,0.0,150.0,9919.8,0.0,0.0,0.0
18.0,17.0,0.0,180.0,9950.0,0.0,0.0,0.0
19.0,18.0,0.0,215.0,9985.0,0.0,0.0,0.0
19.0,19.0,0.0,240.0,10010.2,0.0,0.0,0.0
2.0,19.0,1.0,273.0,10042.9,10042.9,146.0,2.0
5.0,2.0,0.0,0.0,10199.4,0.0,0.0,0.0
6.0,5.0,0.0,28.0,10227.8,0.0,0.0,0.0
7.0,6.0,0.0,62.0,10262.1,0.0,0.0,0.0
7.0,7.0,0.0,89.0,10288.6,0.0,0.0,0.0
8.0,7.0,0.0,120.0,10319.9,0.0,0.0,0.0
9.0,8.0,0.0,150.0,10350.0,0.0,0.0,0.0
9.0,9.0,0.0,179.0,10379.3,0.0,0.0,0.0
10.0,9.0,0.0,212.0,10412.1,0.0,0.0,0.0
11.0,10.0,1.0,242.0,10442.3,10442.3,136.0,1.0
14.0,11.0,0.0,0.0,10590.1,0.0,0.0,0.0
14.0,14.0,0.0,22.0,10613.1,0.0,0.0,0.0
15.0,14.0,0.0,57.0,10647.6,0.0,0.0,0.0
16.0,15.0,0.0,82.0,10672.9,0.0,0.0,0.0
16.0,16.0,0.0,114.0,10704.6,0.0,0.0,0.0
17.0,16.0,0.0,143.0,10733.8,0.0,0.0,0.0
18.0,17.0,0.0,173.0,10763.8,0.0,0.0,0.0
18.0,18.0,0.0,203.0,10793.8,0.0,0.0,0.0
19.0,18.0,0.0,233.0,10823.9,0.0,0.0,0.0
2.0,19.0,1.0,263.0,10853.9,10853.9,143.0,2.0
5.0,2.0,0.0,0.0,11009.4,0.0,0.0,0.0
6.0,5.0,0.0,29.0,11038.5,0.0,0.0,0.0
6.0,6.0,0.0,60.0,11069.6,0.0,0.0,0.0
7.0,6.0,0.0,92.0,11101.9,0.0,0.0,0.0
8.0,7.0,0.0,122.0,11131.9,0.0,0.0,0.0
8.0,8.0,0.0,151.0,11161.1,0.0,0.0,0.0
9.0,8.0,0.0,184.0,11194.1,0.0,0.0,0.0
9.0,9.0,0.0,215.0,11224.9,0.0,0.0,0.0
10.0,9.0,0.0,243.0,11253.2,0.0,0.0,0.0
11.0,10.0,1.0,276.0,11286.2,11286.2,142.0,1.0
14.0,11.0,0.0,0.0,11438.5,0.0,0.0,0.0
15.0,14.0,0.0,35.0,11474.2,0.0,0.0,0.0
15.0,15.0,0.0,58.0,11497.2,0.0,0.0,0.0
16.0,15.0,0.0,90.0,11529.0,0.0,0.0,0.0
17.0,16.0,0.0,120.0,11559.4,0.0,0.0,0.0
17.0,17.0,0.0,151.0,11589.7,0.0,0.0,0.0
18.0,17.0,0.0,185.0,11623.9,0.0,0.0,0.0
19.0,18.0,0.0,211.0,11649.7,0.0,0.0,0.0
19.0,19.0,0.0,240.0,11679.1,0.0,0.0,0.0
2.0,19.0,1.0,270.0,11709.1,11709.1,147.0,2.0
5.0,2.0,0.0,0.0,11866.2,0.0,0.0,0.0
6.0,5.0,0.0,26.0,11893.0,0.0,0.0,0.0
6.0,6.0,0.0,55.0,11921.5,0.0,0.0,0.0
7.0,6.0,0.0,85.0,11951.3,0.0,0.0,0.0
8.0,7.0,0.0,120.0,11986.4,0.0,0.0,0.0
9.0,8.0,0.0,151.0,12018.2,0.0,0.0,0.0
9.0,9.0,0.0,186.0,12053.0,0.0,0.0,0.0
10.0,9.0,0.0,215.0,12081.6,0.0,0.0,0.0
11.0,10.0,1.0,244.0,12111.1,12111.1,135.0,1.0
14.0,11.0,0.0,0.0,12261.9,0.0,0.0,0.0
14.0,14.0,0.0,30.0,12292.2,0.0,0.0,0.0
15.0,14.0,0.0,60.0,12322.1,0.0,0.0,0.0
16.0,15.0,0.0,90.0,12352.4,0.0,0.0,0.0
16.0,16.0,0.0,122.0,12384.7,0.0,0.0,0.0
17.0,16.0,0.0,157.0,12419.2,0.0,0.0,0.0
18.0,17.0,0.0,183.0,12444.9,0.0,0.0,0.0
18.0,18.0,0.0,226.0,12488.0,0.0,0.0,0.0
19.0,18.0,0.0,255.0,12517.7,0.0,0.0,0.0
2.0,19.0,1.0,288.0,12550.4,12550.4,138.0,2.0
5.0,2.0,0.0,0.0,12699.6,0.0,0.0,0.0
6.0,5.0,0.0,24.0,12723.9,0.0,0.0,0.0
6.0,6.0,0.0,53.0,12753.1,0.0,0.0,0.0
7.0,6.0,0.0,85.0,12784.9,0.0,0.0,0.0
7.0,7.0,0.0,114.0,12814.2,0.0,0.0,0.0
8.0,7.0,0.0,145.0,12845.3,0.0,0.0,0.0
9.0,8.0,0.0,175.0,12875.4,0.0,0.0,0.0
9.0,9.0,0.0,205.0,12905.4,0.0,0.0,0.0
10.0,9.0,0.0,235.0,12935.0,0.0,0.0,0.0
11.0,10.0,1.0,268.0,12968.1,12968.1,143.0,1.0
14.0,11.0,0.0,0.0,13117.4,0.0,0.0,0.0
15.0,14.0,0.0,29.0,13146.9,0.0,0.0,0.0
15.0,15.0,0.0,60.0,13178.0,0.0,0.0,0.0
16.0,15.0,0.0,90.0,13207.9,0.0,0.0,0.0
16.0,16.0,0.0,120.0,13237.9,0.0,0.0,0.0
